order_id,customer_id,order_date,status,payment_method
6431,60,2024-07-16,completed,pix
6864,656,2024-07-16,completed,boleto
7014,179,2024-07-16,completed,boleto
7958,265,2024-07-16,returned,debit_card
10486,226,2024-07-16,completed,boleto
10988,652,2024-07-16,completed,debit_card
11130,6,2024-07-16,completed,boleto
1303,50,2024-07-17,completed,debit_card
1310,693,2024-07-17,completed,debit_card
2512,503,2024-07-17,completed,debit_card
2724,119,2024-07-17,completed,pix
5465,277,2024-07-17,completed,pix
6340,908,2024-07-17,completed,pix
6537,595,2024-07-17,completed,debit_card
7523,669,2024-07-17,completed,pix
7822,1062,2024-07-17,completed,credit_card
8181,272,2024-07-17,completed,pix
8195,890,2024-07-17,completed,pix
8752,109,2024-07-17,completed,credit_card
10237,840,2024-07-17,completed,boleto
10439,725,2024-07-17,completed,boleto
11955,275,2024-07-17,completed,debit_card
12044,320,2024-07-17,returned,credit_card
12236,407,2024-07-17,completed,boleto
12308,1100,2024-07-17,completed,credit_card
1043,1046,2024-07-18,completed,pix
2412,214,2024-07-18,completed,credit_card
3533,1033,2024-07-18,completed,boleto
3795,397,2024-07-18,completed,debit_card
4581,837,2024-07-18,completed,boleto
5015,4,2024-07-18,completed,pix
5039,220,2024-07-18,completed,pix
5223,809,2024-07-18,completed,credit_card
6371,817,2024-07-18,completed,pix
6545,545,2024-07-18,completed,credit_card
9063,759,2024-07-18,completed,pix
9461,184,2024-07-18,completed,pix
9493,122,2024-07-18,completed,credit_card
10233,310,2024-07-18,completed,pix
10462,318,2024-07-18,completed,credit_card
11110,223,2024-07-18,completed,boleto
11326,37,2024-07-18,completed,credit_card
1932,812,2024-07-19,returned,credit_card
1986,537,2024-07-19,completed,credit_card
2693,897,2024-07-19,completed,boleto
2720,777,2024-07-19,completed,credit_card
3568,534,2024-07-19,completed,debit_card
4000,770,2024-07-19,completed,debit_card
4386,837,2024-07-19,completed,debit_card
4521,355,2024-07-19,cancelled,boleto
5432,572,2024-07-19,completed,credit_card
6774,1075,2024-07-19,completed,debit_card
6936,901,2024-07-19,completed,debit_card
7008,134,2024-07-19,returned,boleto
7017,129,2024-07-19,completed,boleto
8323,665,2024-07-19,completed,boleto
8392,1012,2024-07-19,completed,pix
8574,339,2024-07-19,completed,pix
8936,387,2024-07-19,completed,credit_card
10212,976,2024-07-19,cancelled,pix
10318,694,2024-07-19,completed,debit_card
11368,884,2024-07-19,completed,boleto
11932,876,2024-07-19,completed,boleto
12373,221,2024-07-19,completed,credit_card
12830,1138,2024-07-19,completed,pix
1601,1052,2024-07-20,completed,credit_card
1947,637,2024-07-20,completed,credit_card
5181,1137,2024-07-20,completed,debit_card
5663,951,2024-07-20,completed,debit_card
5826,151,2024-07-20,completed,debit_card
6499,25,2024-07-20,completed,credit_card
6734,562,2024-07-20,completed,boleto
8529,1169,2024-07-20,completed,debit_card
9776,615,2024-07-20,completed,credit_card
9944,1072,2024-07-20,completed,credit_card
12047,170,2024-07-20,completed,pix
12057,941,2024-07-20,completed,boleto
12575,1170,2024-07-20,completed,debit_card
2550,1012,2024-07-21,completed,debit_card
3481,1111,2024-07-21,completed,pix
4841,709,2024-07-21,completed,boleto
5476,1071,2024-07-21,completed,boleto
5594,942,2024-07-21,completed,boleto
7179,997,2024-07-21,completed,pix
7421,1047,2024-07-21,completed,credit_card
7690,678,2024-07-21,returned,pix
8930,935,2024-07-21,completed,debit_card
9675,871,2024-07-21,completed,pix
10053,515,2024-07-21,completed,boleto
10629,570,2024-07-21,completed,debit_card
10793,909,2024-07-21,completed,pix
12653,628,2024-07-21,completed,boleto
1715,753,2024-07-22,completed,pix
3244,725,2024-07-22,completed,pix
3298,829,2024-07-22,completed,boleto
3771,442,2024-07-22,completed,debit_card
4583,35,2024-07-22,completed,debit_card
4916,791,2024-07-22,completed,boleto
6108,910,2024-07-22,completed,credit_card
6426,253,2024-07-22,completed,boleto
6534,126,2024-07-22,completed,credit_card
7248,754,2024-07-22,completed,pix
8092,156,2024-07-22,cancelled,credit_card
8516,762,2024-07-22,completed,debit_card
10254,1183,2024-07-22,returned,pix
10956,319,2024-07-22,completed,pix
12581,68,2024-07-22,completed,pix
1065,496,2024-07-23,completed,boleto
1568,782,2024-07-23,completed,boleto
1667,515,2024-07-23,completed,debit_card
2537,766,2024-07-23,completed,credit_card
4798,492,2024-07-23,completed,debit_card
5173,417,2024-07-23,completed,credit_card
5744,95,2024-07-23,cancelled,credit_card
5797,389,2024-07-23,completed,credit_card
9054,279,2024-07-23,completed,boleto
12250,1148,2024-07-23,completed,credit_card
12444,1171,2024-07-23,completed,credit_card
12640,873,2024-07-23,completed,credit_card
1431,366,2024-07-24,completed,debit_card
1626,828,2024-07-24,completed,credit_card
4860,538,2024-07-24,completed,pix
4971,314,2024-07-24,completed,pix
5082,313,2024-07-24,cancelled,credit_card
8468,27,2024-07-24,completed,debit_card
8639,182,2024-07-24,completed,boleto
9927,731,2024-07-24,completed,debit_card
11971,113,2024-07-24,completed,pix
1042,1062,2024-07-25,completed,boleto
1637,1020,2024-07-25,completed,debit_card
1799,803,2024-07-25,completed,credit_card
1828,852,2024-07-25,completed,credit_card
2044,293,2024-07-25,completed,debit_card
2096,419,2024-07-25,completed,credit_card
2322,315,2024-07-25,completed,credit_card
3567,525,2024-07-25,completed,boleto
5953,453,2024-07-25,completed,credit_card
6001,245,2024-07-25,completed,credit_card
7575,76,2024-07-25,completed,debit_card
7843,823,2024-07-25,completed,debit_card
8024,886,2024-07-25,completed,pix
9784,635,2024-07-25,completed,credit_card
9955,921,2024-07-25,completed,debit_card
10426,710,2024-07-25,completed,debit_card
10593,1008,2024-07-25,completed,pix
10969,89,2024-07-25,completed,debit_card
12192,280,2024-07-25,completed,debit_card
1460,824,2024-07-26,completed,boleto
1899,485,2024-07-26,completed,debit_card
2362,1153,2024-07-26,completed,debit_card
4251,356,2024-07-26,completed,boleto
4792,72,2024-07-26,returned,pix
4901,188,2024-07-26,completed,debit_card
5016,603,2024-07-26,returned,boleto
5269,427,2024-07-26,completed,credit_card
5457,787,2024-07-26,completed,boleto
8009,1121,2024-07-26,completed,pix
8537,484,2024-07-26,completed,credit_card
8790,742,2024-07-26,completed,debit_card
9240,504,2024-07-26,completed,pix
9848,325,2024-07-26,cancelled,pix
10966,60,2024-07-26,completed,boleto
11391,165,2024-07-26,completed,pix
12226,161,2024-07-26,completed,boleto
1030,1142,2024-07-27,completed,debit_card
2389,36,2024-07-27,returned,boleto
2822,1170,2024-07-27,completed,debit_card
2989,502,2024-07-27,completed,pix
4526,469,2024-07-27,completed,debit_card
4688,1186,2024-07-27,completed,credit_card
5747,1105,2024-07-27,completed,credit_card
5860,702,2024-07-27,completed,debit_card
5958,849,2024-07-27,cancelled,credit_card
6466,1085,2024-07-27,completed,pix
7288,1040,2024-07-27,completed,boleto
8022,478,2024-07-27,completed,boleto
8162,441,2024-07-27,completed,boleto
9337,140,2024-07-27,completed,boleto
9501,595,2024-07-27,completed,pix
11169,607,2024-07-27,completed,pix
11478,973,2024-07-27,cancelled,pix
2713,676,2024-07-28,completed,credit_card
3571,86,2024-07-28,completed,debit_card
3697,1192,2024-07-28,completed,pix
4974,471,2024-07-28,cancelled,credit_card
5288,765,2024-07-28,completed,credit_card
5713,347,2024-07-28,completed,debit_card
6033,774,2024-07-28,completed,debit_card
6425,278,2024-07-28,completed,pix
6478,436,2024-07-28,returned,debit_card
6908,425,2024-07-28,completed,boleto
8123,945,2024-07-28,completed,boleto
8414,981,2024-07-28,completed,credit_card
8589,1077,2024-07-28,completed,pix
8648,332,2024-07-28,completed,debit_card
9418,780,2024-07-28,completed,credit_card
10636,1131,2024-07-28,cancelled,credit_card
10902,1145,2024-07-28,completed,debit_card
11119,914,2024-07-28,completed,pix
11246,29,2024-07-28,completed,pix
11251,989,2024-07-28,completed,debit_card
12899,1162,2024-07-28,completed,boleto
1327,941,2024-07-29,completed,debit_card
1365,649,2024-07-29,completed,boleto
2036,1074,2024-07-29,completed,credit_card
2534,1000,2024-07-29,returned,debit_card
2600,417,2024-07-29,completed,boleto
3192,256,2024-07-29,completed,credit_card
3259,565,2024-07-29,completed,boleto
3614,812,2024-07-29,completed,credit_card
3699,691,2024-07-29,completed,pix
5234,824,2024-07-29,completed,pix
5449,698,2024-07-29,returned,pix
7059,108,2024-07-29,completed,debit_card
9046,690,2024-07-29,completed,boleto
9618,144,2024-07-29,completed,boleto
10176,482,2024-07-29,completed,boleto
10967,995,2024-07-29,returned,pix
11972,526,2024-07-29,completed,credit_card
12412,936,2024-07-29,completed,boleto
1066,512,2024-07-30,completed,boleto
1243,1190,2024-07-30,completed,pix
1336,1126,2024-07-30,completed,boleto
1471,555,2024-07-30,completed,debit_card
2332,328,2024-07-30,completed,pix
2819,1042,2024-07-30,completed,pix
3938,302,2024-07-30,completed,credit_card
5211,328,2024-07-30,completed,debit_card
5535,361,2024-07-30,completed,pix
8365,303,2024-07-30,completed,boleto
10258,1022,2024-07-30,completed,pix
1564,1076,2024-07-31,completed,boleto
2002,416,2024-07-31,completed,debit_card
2220,241,2024-07-31,returned,pix
3050,1085,2024-07-31,completed,boleto
3554,237,2024-07-31,completed,boleto
4340,943,2024-07-31,completed,debit_card
4492,510,2024-07-31,completed,debit_card
4966,120,2024-07-31,completed,pix
5544,367,2024-07-31,completed,pix
5961,108,2024-07-31,completed,pix
6784,852,2024-07-31,cancelled,boleto
6953,426,2024-07-31,completed,credit_card
7484,510,2024-07-31,returned,credit_card
7666,30,2024-07-31,completed,credit_card
7685,27,2024-07-31,completed,pix
7947,782,2024-07-31,cancelled,debit_card
8106,1087,2024-07-31,completed,pix
8252,316,2024-07-31,returned,debit_card
9668,851,2024-07-31,completed,pix
9864,830,2024-07-31,completed,boleto
10619,215,2024-07-31,completed,pix
11976,851,2024-07-31,completed,credit_card
12567,746,2024-07-31,completed,pix
12763,1150,2024-07-31,completed,pix
12818,371,2024-07-31,completed,pix
1173,164,2024-08-01,completed,debit_card
1315,680,2024-08-01,completed,boleto
2431,154,2024-08-01,returned,pix
2579,1081,2024-08-01,completed,boleto
3253,137,2024-08-01,cancelled,credit_card
5620,349,2024-08-01,cancelled,debit_card
6152,868,2024-08-01,completed,pix
6649,623,2024-08-01,completed,boleto
7266,789,2024-08-01,completed,boleto
9180,1017,2024-08-01,returned,credit_card
10631,513,2024-08-01,completed,boleto
12765,865,2024-08-01,completed,credit_card
1997,964,2024-08-02,completed,credit_card
2199,401,2024-08-02,completed,credit_card
2916,475,2024-08-02,completed,pix
3288,1121,2024-08-02,completed,boleto
3976,485,2024-08-02,completed,credit_card
3987,605,2024-08-02,completed,debit_card
5441,973,2024-08-02,completed,credit_card
6210,207,2024-08-02,completed,pix
6286,153,2024-08-02,completed,debit_card
7679,669,2024-08-02,completed,credit_card
7885,766,2024-08-02,completed,pix
8278,636,2024-08-02,completed,debit_card
9059,649,2024-08-02,completed,pix
9860,415,2024-08-02,completed,pix
10813,163,2024-08-02,cancelled,credit_card
11282,917,2024-08-02,completed,credit_card
11998,899,2024-08-02,completed,boleto
12866,53,2024-08-02,completed,credit_card
1702,329,2024-08-03,completed,debit_card
1918,673,2024-08-03,completed,credit_card
1989,492,2024-08-03,completed,boleto
2901,278,2024-08-03,cancelled,pix
3393,90,2024-08-03,completed,credit_card
3797,136,2024-08-03,completed,pix
3837,305,2024-08-03,completed,pix
4249,181,2024-08-03,completed,boleto
4331,1169,2024-08-03,cancelled,credit_card
4337,1024,2024-08-03,completed,credit_card
4418,1056,2024-08-03,completed,boleto
5831,389,2024-08-03,completed,boleto
6074,136,2024-08-03,completed,boleto
8809,77,2024-08-03,completed,pix
9367,1036,2024-08-03,completed,pix
9857,349,2024-08-03,completed,boleto
10373,29,2024-08-03,completed,credit_card
10606,714,2024-08-03,completed,debit_card
11677,727,2024-08-03,completed,credit_card
12497,365,2024-08-03,completed,boleto
12761,504,2024-08-03,completed,boleto
2457,867,2024-08-04,cancelled,boleto
3857,1035,2024-08-04,completed,boleto
4734,681,2024-08-04,completed,credit_card
5704,990,2024-08-04,completed,debit_card
6157,718,2024-08-04,completed,credit_card
6933,529,2024-08-04,completed,debit_card
7366,909,2024-08-04,completed,credit_card
7881,692,2024-08-04,returned,debit_card
9497,1082,2024-08-04,completed,debit_card
10090,1177,2024-08-04,completed,boleto
11270,184,2024-08-04,completed,pix
11399,832,2024-08-04,completed,credit_card
12477,918,2024-08-04,completed,debit_card
12883,206,2024-08-04,completed,pix
2577,443,2024-08-05,completed,debit_card
5232,424,2024-08-05,completed,debit_card
6026,1185,2024-08-05,completed,credit_card
8499,399,2024-08-05,returned,debit_card
8759,1158,2024-08-05,cancelled,debit_card
11234,275,2024-08-05,completed,pix
11545,1138,2024-08-05,completed,credit_card
12488,153,2024-08-05,completed,debit_card
12644,276,2024-08-05,cancelled,credit_card
1670,958,2024-08-06,completed,boleto
1846,1131,2024-08-06,completed,boleto
4649,145,2024-08-06,cancelled,credit_card
4653,738,2024-08-06,returned,debit_card
4815,115,2024-08-06,completed,debit_card
7209,922,2024-08-06,completed,pix
9101,428,2024-08-06,completed,debit_card
9549,1004,2024-08-06,cancelled,pix
10532,186,2024-08-06,completed,credit_card
10821,484,2024-08-06,completed,debit_card
11049,518,2024-08-06,completed,credit_card
11360,195,2024-08-06,completed,debit_card
12188,597,2024-08-06,completed,debit_card
12564,1057,2024-08-06,cancelled,credit_card
1035,694,2024-08-07,completed,credit_card
3671,795,2024-08-07,completed,credit_card
4048,516,2024-08-07,completed,credit_card
4357,1166,2024-08-07,completed,boleto
4422,1056,2024-08-07,completed,debit_card
4690,1038,2024-08-07,completed,boleto
5077,835,2024-08-07,completed,credit_card
7064,425,2024-08-07,completed,boleto
9351,967,2024-08-07,completed,credit_card
9512,1082,2024-08-07,completed,debit_card
1090,976,2024-08-08,completed,credit_card
1561,910,2024-08-08,completed,debit_card
1873,1002,2024-08-08,completed,credit_card
2781,1194,2024-08-08,completed,credit_card
3035,895,2024-08-08,completed,boleto
3324,635,2024-08-08,completed,boleto
4895,874,2024-08-08,completed,debit_card
5791,1133,2024-08-08,completed,debit_card
6261,1173,2024-08-08,completed,boleto
6707,470,2024-08-08,completed,credit_card
6846,964,2024-08-08,returned,pix
9481,696,2024-08-08,completed,debit_card
10151,161,2024-08-08,completed,pix
10653,433,2024-08-08,completed,credit_card
11131,785,2024-08-08,cancelled,pix
11327,66,2024-08-08,completed,pix
11570,144,2024-08-08,returned,pix
1498,948,2024-08-09,completed,boleto
2475,392,2024-08-09,completed,credit_card
3282,50,2024-08-09,completed,boleto
3577,684,2024-08-09,completed,pix
3642,195,2024-08-09,completed,credit_card
3980,678,2024-08-09,completed,credit_card
4069,662,2024-08-09,completed,pix
4138,987,2024-08-09,completed,debit_card
4415,101,2024-08-09,completed,debit_card
5980,456,2024-08-09,completed,boleto
6215,1026,2024-08-09,completed,debit_card
6538,107,2024-08-09,cancelled,boleto
6788,1145,2024-08-09,completed,pix
7798,281,2024-08-09,completed,debit_card
8184,797,2024-08-09,completed,boleto
8290,1114,2024-08-09,completed,debit_card
8802,764,2024-08-09,completed,debit_card
8881,742,2024-08-09,completed,debit_card
9123,140,2024-08-09,cancelled,boleto
10072,52,2024-08-09,completed,boleto
10935,316,2024-08-09,completed,debit_card
12222,447,2024-08-09,completed,boleto
1362,1190,2024-08-10,completed,credit_card
2274,1056,2024-08-10,cancelled,credit_card
3188,56,2024-08-10,completed,pix
3576,635,2024-08-10,completed,credit_card
6838,497,2024-08-10,completed,credit_card
7277,1109,2024-08-10,completed,credit_card
7521,1000,2024-08-10,completed,boleto
8196,266,2024-08-10,returned,pix
8242,307,2024-08-10,completed,credit_card
8613,304,2024-08-10,completed,boleto
8896,825,2024-08-10,completed,pix
9088,121,2024-08-10,completed,pix
9943,203,2024-08-10,completed,debit_card
10221,215,2024-08-10,completed,pix
10522,418,2024-08-10,completed,debit_card
11262,1073,2024-08-10,completed,credit_card
11469,889,2024-08-10,completed,pix
12260,140,2024-08-10,returned,boleto
12480,1037,2024-08-10,completed,credit_card
12669,874,2024-08-10,completed,pix
1590,453,2024-08-11,completed,pix
2969,65,2024-08-11,completed,credit_card
5347,43,2024-08-11,completed,credit_card
5654,725,2024-08-11,completed,credit_card
5711,675,2024-08-11,completed,credit_card
6266,228,2024-08-11,completed,credit_card
6729,892,2024-08-11,completed,debit_card
6813,1149,2024-08-11,completed,credit_card
7292,840,2024-08-11,completed,debit_card
8060,122,2024-08-11,completed,credit_card
9711,406,2024-08-11,completed,credit_card
11671,319,2024-08-11,completed,boleto
1977,457,2024-08-12,cancelled,pix
2344,573,2024-08-12,completed,pix
2409,1146,2024-08-12,completed,credit_card
2596,74,2024-08-12,completed,boleto
2635,727,2024-08-12,completed,pix
3799,340,2024-08-12,completed,debit_card
4311,806,2024-08-12,completed,boleto
4710,631,2024-08-12,completed,boleto
4975,837,2024-08-12,completed,debit_card
8425,1006,2024-08-12,completed,boleto
10299,1056,2024-08-12,completed,pix
10396,949,2024-08-12,cancelled,credit_card
10816,95,2024-08-12,completed,credit_card
11418,1109,2024-08-12,cancelled,pix
12436,47,2024-08-12,returned,credit_card
3722,7,2024-08-13,completed,pix
4010,184,2024-08-13,completed,pix
4716,14,2024-08-13,completed,boleto
4788,694,2024-08-13,completed,pix
5480,618,2024-08-13,completed,credit_card
6445,510,2024-08-13,returned,debit_card
6561,1040,2024-08-13,completed,pix
